State,Latitude,Longitude,Date,SWE,Precipitation,Cumulative_Precipitation,Max_Temp,Min_Temp,site_id,distance
AK,61.38,-149.0,16813.0,91.0,0.0,135.0,-2.2,-4.7,1035,0.5000000000000057
AK,61.38,-149.0,16812.0,91.0,0.0,135.0,2.1,-3.1,1035,0.5000000000000057
AK,61.38,-149.0,16811.0,91.0,0.0,135.0,5.7,-0.7,1035,0.5000000000000057
AK,61.38,-149.0,16810.0,89.0,3.0,132.0,5.5,0.3,1035,0.5000000000000057
AK,62.13,-150.04,16817.0,155.0,0.0,244.0,-10.6,-17.6,967,0.8185963596302956
AK,62.13,-150.04,16816.0,155.0,0.0,244.0,-13.4,-23.7,967,0.8185963596302956
AK,62.13,-150.04,16815.0,155.0,0.0,244.0,-13.3,-22.3,967,0.8185963596302956
AK,62.13,-150.04,16814.0,155.0,0.0,244.0,-3.8,-15.6,967,0.8185963596302956
AK,62.13,-150.04,16813.0,150.0,5.0,239.0,-2.8,-7.1,967,0.8185963596302956
AK,62.13,-150.04,16812.0,150.0,0.0,239.0,-3.8,-12.5,967,0.8185963596302956
AK,62.13,-150.04,16811.0,150.0,0.0,239.0,-1.1,-12.0,967,0.8185963596302956
AK,62.13,-150.04,16810.0,150.0,0.0,239.0,2.1,-7.8,967,0.8185963596302956
AK,61.07,-149.48,16817.0,267.0,0.0,417.0,1.2,-2.8,946,0.732461603089195
AK,61.07,-149.48,16816.0,264.0,0.0,417.0,0.5,-7.5,946,0.732461603089195
AK,61.07,-149.48,16815.0,264.0,0.0,417.0,-2.5,-7.1,946,0.732461603089195
AK,61.07,-149.48,16814.0,262.0,0.0,417.0,-3.2,-8.2,946,0.732461603089195
AK,61.07,-149.48,16813.0,257.0,8.0,409.0,-2.2,-5.4,946,0.732461603089195
AK,61.07,-149.48,16812.0,251.0,3.0,406.0,-0.6,-4.3,946,0.732461603089195
AK,61.07,-149.48,16811.0,251.0,0.0,406.0,2.8,-2.7,946,0.732461603089195
AK,61.07,-149.48,16810.0,249.0,0.0,406.0,3.0,-3.3,946,0.732461603089195
AK,60.96,-149.09,16817.0,353.0,8.0,739.0,3.4,-0.2,1103,0.8464632301523817
AK,60.96,-149.09,16816.0,353.0,0.0,739.0,2.7,-2.5,1103,0.8464632301523817
AK,60.96,-149.09,16815.0,353.0,0.0,739.0,2.2,-1.4,1103,0.8464632301523817
AK,60.96,-149.09,16814.0,353.0,0.0,739.0,-0.9,-4.7,1103,0.8464632301523817
AK,60.96,-149.09,16813.0,351.0,8.0,732.0,-1.6,-3.2,1103,0.8464632301523817
AK,60.96,-149.09,16812.0,351.0,5.0,726.0,2.2,-2.0,1103,0.8464632301523817
AK,60.96,-149.09,16811.0,351.0,3.0,724.0,3.9,1.3,1103,0.8464632301523817
AK,60.96,-149.09,16810.0,335.0,18.0,706.0,3.0,-0.4,1103,0.8464632301523817
AK,61.11,-149.67,16803.0,99.0,0.0,180.0,2.8,-2.1,1070,0.6907966415668189
AK,61.11,-149.67,16802.0,97.0,3.0,178.0,1.7,-0.1,1070,0.6907966415668189
AK,61.11,-149.67,16801.0,86.0,5.0,173.0,4.1,0.2,1070,0.6907966415668189
AK,61.11,-149.67,16800.0,81.0,5.0,168.0,2.2,-2.2,1070,0.6907966415668189
AK,61.11,-149.67,16799.0,69.0,20.0,147.0,2.9,0.6,1070,0.6907966415668189
AK,61.11,-149.67,16798.0,69.0,0.0,147.0,4.5,1.1,1070,0.6907966415668189
AK,61.11,-149.67,16797.0,69.0,3.0,145.0,2.5,-1.6,1070,0.6907966415668189
AK,61.11,-149.67,16796.0,69.0,0.0,145.0,2.8,-0.8,1070,0.6907966415668189
AK,61.38,-149.0,16803.0,84.0,3.0,124.0,4.7,-0.8,1035,0.5522680508593587
AK,61.38,-149.0,16802.0,76.0,8.0,117.0,2.0,0.0,1035,0.5522680508593587
AK,61.38,-149.0,16801.0,69.0,10.0,107.0,4.3,0.8,1035,0.5522680508593587
AK,61.38,-149.0,16800.0,61.0,13.0,94.0,2.8,-1.7,1035,0.5522680508593587
AK,61.38,-149.0,16799.0,46.0,15.0,79.0,4.2,1.0,1035,0.5522680508593587
AK,61.38,-149.0,16798.0,46.0,0.0,79.0,6.1,2.4,1035,0.5522680508593587
AK,61.38,-149.0,16797.0,41.0,5.0,74.0,4.1,-0.1,1035,0.5522680508593587
AK,61.38,-149.0,16796.0,41.0,0.0,74.0,3.1,-1.2,1035,0.5522680508593587
AK,62.13,-150.04,16803.0,147.0,0.0,239.0,-0.5,-4.1,967,0.7357309290766538
AK,62.13,-150.04,16802.0,145.0,3.0,236.0,3.2,-3.6,967,0.7357309290766538
AK,62.13,-150.04,16801.0,145.0,0.0,236.0,0.7,-5.6,967,0.7357309290766538
AK,62.13,-150.04,16800.0,142.0,3.0,234.0,1.9,-6.1,967,0.7357309290766538
AK,62.13,-150.04,16799.0,142.0,0.0,234.0,4.8,-3.3,967,0.7357309290766538
AK,62.13,-150.04,16798.0,142.0,0.0,234.0,2.7,-3.9,967,0.7357309290766538
AK,62.13,-150.04,16797.0,137.0,5.0,229.0,0.7,-4.2,967,0.7357309290766538
AK,62.13,-150.04,16796.0,137.0,0.0,229.0,-4.2,-16.8,967,0.7357309290766538
AK,60.78,-149.18,16803.0,521.0,5.0,655.0,-0.3,-3.6,954,0.9968951800465248
AK,60.78,-149.18,16802.0,490.0,30.0,625.0,0.2,-2.3,954,0.9968951800465248
AK,60.78,-149.18,16801.0,437.0,53.0,572.0,0.6,-1.3,954,0.9968951800465248
AK,60.78,-149.18,16800.0,429.0,8.0,564.0,0.3,-3.7,954,0.9968951800465248
AK,60.78,-149.18,16799.0,384.0,46.0,518.0,1.2,-0.5,954,0.9968951800465248
AK,60.78,-149.18,16798.0,371.0,13.0,505.0,2.2,-0.1,954,0.9968951800465248
AK,60.78,-149.18,16797.0,335.0,36.0,470.0,0.3,-2.2,954,0.9968951800465248
AK,60.78,-149.18,16796.0,330.0,0.0,470.0,0.2,-2.3,954,0.9968951800465248
AK,61.07,-149.48,16803.0,229.0,5.0,386.0,0.4,-3.6,946,0.6835934464285031
AK,61.07,-149.48,16802.0,216.0,10.0,376.0,-1.3,-2.6,946,0.6835934464285031
AK,61.07,-149.48,16801.0,203.0,10.0,366.0,0.8,-2.5,946,0.6835934464285031
AK,61.07,-149.48,16800.0,196.0,10.0,356.0,-1.1,-4.0,946,0.6835934464285031
AK,61.07,-149.48,16799.0,175.0,25.0,330.0,0.9,-1.9,946,0.6835934464285031
AK,61.07,-149.48,16798.0,175.0,5.0,325.0,1.8,-1.1,946,0.6835934464285031
AK,61.07,-149.48,16797.0,165.0,13.0,312.0,-0.1,-2.6,946,0.6835934464285031
AK,61.07,-149.48,16796.0,163.0,3.0,310.0,0.0,-3.3,946,0.6835934464285031
AK,60.96,-149.09,16803.0,320.0,10.0,645.0,3.3,0.3,1103,0.852349693494398
AK,60.96,-149.09,16802.0,310.0,13.0,632.0,2.7,0.1,1103,0.852349693494398
AK,60.96,-149.09,16801.0,290.0,23.0,610.0,3.0,0.2,1103,0.852349693494398
AK,60.96,-149.09,16800.0,279.0,18.0,592.0,2.3,-0.6,1103,0.852349693494398
AK,60.96,-149.09,16799.0,251.0,43.0,549.0,4.5,0.6,1103,0.852349693494398
AK,60.96,-149.09,16798.0,246.0,8.0,541.0,3.7,0.7,1103,0.852349693494398
AK,60.96,-149.09,16797.0,224.0,18.0,523.0,1.7,-0.7,1103,0.852349693494398
AK,60.96,-149.09,16796.0,211.0,18.0,505.0,1.7,-0.9,1103,0.852349693494398
AK,65.37,-146.59,17258.0,--,0.0,170.0,3.1,-7.5,1090,0.9808159868191341
AK,65.37,-146.59,17257.0,--,0.0,170.0,7.7,-2.7,1090,0.9808159868191341
AK,65.37,-146.59,17256.0,--,5.0,165.0,4.4,-3.5,1090,0.9808159868191341
AK,65.37,-146.59,17255.0,--,3.0,163.0,-0.5,-17.3,1090,0.9808159868191341
AK,65.37,-146.59,17254.0,--,0.0,163.0,2.6,-15.3,1090,0.9808159868191341
AK,65.37,-146.59,17253.0,--,3.0,160.0,-0.9,-9.1,1090,0.9808159868191341
AK,65.37,-146.59,17252.0,--,3.0,157.0,-5.8,-17.8,1090,0.9808159868191341
AK,65.37,-146.59,17251.0,--,0.0,157.0,-6.8,-23.4,1090,0.9808159868191341
AK,64.85,-147.8,17258.0,140.0,0.0,165.0,7.1,-1.4,1174,0.46097722286465975
AK,64.85,-147.8,17257.0,140.0,0.0,165.0,11.6,-1.9,1174,0.46097722286465975
AK,64.85,-147.8,17256.0,140.0,0.0,165.0,8.7,-11.1,1174,0.46097722286465975
AK,64.85,-147.8,17255.0,135.0,3.0,163.0,0.3,-15.6,1174,0.46097722286465975
AK,64.85,-147.8,17254.0,135.0,0.0,163.0,-3.8,-18.3,1174,0.46097722286465975
AK,64.85,-147.8,17253.0,135.0,0.0,163.0,-2.7,-11.5,1174,0.46097722286465975
AK,64.85,-147.8,17252.0,132.0,0.0,163.0,0.1,-25.1,1174,0.46097722286465975
AK,64.85,-147.8,17251.0,132.0,0.0,163.0,-2.0,-26.1,1174,0.46097722286465975
AK,65.12,-146.73,17258.0,152.0,0.0,124.0,4.6,0.5,947,0.7220110802473941
AK,65.12,-146.73,17257.0,152.0,0.0,124.0,8.3,2.9,947,0.7220110802473941
AK,65.12,-146.73,17256.0,152.0,0.0,124.0,3.8,-3.1,947,0.7220110802473941
AK,65.12,-146.73,17255.0,152.0,0.0,124.0,-1.3,-10.6,947,0.7220110802473941
AK,65.12,-146.73,17254.0,152.0,0.0,124.0,-1.6,-9.9,947,0.7220110802473941
AK,65.12,-146.73,17253.0,152.0,0.0,124.0,-3.1,-8.2,947,0.7220110802473941
AK,65.12,-146.73,17252.0,152.0,0.0,124.0,-7.2,-14.0,947,0.7220110802473941
AK,65.12,-146.73,17251.0,152.0,0.0,124.0,-8.5,-15.1,947,0.7220110802473941
AK,60.19,-149.62,17195.0,185.0,0.0,658.0,-5.8,-15.3,1092,0.16763054614240053
AK,60.19,-149.62,17194.0,185.0,3.0,655.0,0.8,-6.7,1092,0.16763054614240053
AK,60.19,-149.62,17193.0,183.0,3.0,653.0,2.2,-0.3,1092,0.16763054614240053
AK,60.19,-149.62,17192.0,178.0,58.0,594.0,4.3,0.3,1092,0.16763054614240053
AK,60.19,-149.62,17191.0,163.0,25.0,569.0,2.7,0.4,1092,0.16763054614240053
AK,60.19,-149.62,17190.0,152.0,10.0,559.0,1.3,-2.0,1092,0.16763054614240053
AK,60.19,-149.62,17189.0,140.0,15.0,544.0,-0.2,-13.5,1092,0.16763054614240053
AK,60.19,-149.62,17188.0,140.0,0.0,544.0,-9.7,-18.7,1092,0.16763054614240053
AK,61.11,-149.67,17195.0,140.0,0.0,150.0,-3.6,-13.2,1070,0.759999999999998
AK,61.11,-149.67,17194.0,127.0,13.0,137.0,-0.6,-8.2,1070,0.759999999999998
AK,61.11,-149.67,17193.0,124.0,3.0,135.0,1.2,-2.9,1070,0.759999999999998
AK,61.11,-149.67,17192.0,119.0,8.0,127.0,1.8,-1.7,1070,0.759999999999998
AK,61.11,-149.67,17191.0,119.0,0.0,127.0,3.7,-0.4,1070,0.759999999999998
AK,61.11,-149.67,17190.0,119.0,3.0,124.0,1.1,-3.3,1070,0.759999999999998
AK,61.11,-149.67,17189.0,119.0,0.0,124.0,-0.9,-16.7,1070,0.759999999999998
AK,61.11,-149.67,17188.0,119.0,0.0,124.0,-10.4,-18.0,1070,0.759999999999998
AK,60.26,-149.34,17195.0,259.0,0.0,597.0,-5.8,-13.7,964,0.3420526275297269
AK,60.26,-149.34,17194.0,259.0,0.0,597.0,0.8,-6.8,964,0.3420526275297269
AK,60.26,-149.34,17193.0,249.0,13.0,584.0,1.7,0.4,964,0.3420526275297269
AK,60.26,-149.34,17192.0,193.0,66.0,518.0,2.7,0.7,964,0.3420526275297269
AK,60.26,-149.34,17191.0,190.0,23.0,495.0,1.7,-0.7,964,0.3420526275297269
AK,60.26,-149.34,17190.0,188.0,3.0,493.0,1.6,-0.3,964,0.3420526275297269
AK,60.26,-149.34,17189.0,178.0,10.0,483.0,0.3,-13.1,964,0.3420526275297269
AK,60.26,-149.34,17188.0,178.0,0.0,483.0,-7.1,-14.6,964,0.3420526275297269
AK,60.62,-149.53,17195.0,122.0,0.0,236.0,-6.8,-16.7,955,0.3041381265149012
AK,60.62,-149.53,17194.0,122.0,0.0,236.0,-1.7,-8.8,955,0.3041381265149012
